Month,Time_Index,Year,Month_Number,Quarter,Fiscal_Year_End,COVID_Shock_Flag,Inflation_YoY_pct,Industrial_Manufacturing_Growth_YoY_pct,Exchange_Rate_BDT_per_USD,Reserves_YoY_pct,Export_Growth_YoY_pct,Import_Growth_YoY_pct,Trade_Balance_USD_bn,Broad_Money_Growth_pct,Broad_Money_to_Reserves_pct,ADB_Policy_Rate_pct,Stock_Price_Index,Workers_Remittance_USD_mn,GDP_Growth_Annual_pct,GDP_Current_USD_bn,GDP_Per_Capita_Current_USD,GDP_Per_Capita_Real_2015_USD,Gross_Capital_Formation_pct_GDP,FDI_Net_Inflows_pct_GDP,Domestic_Credit_Private_Sector_pct_GDP,Unemployment_ILO_pct,Youth_Unemployment_pct,Labor_Force_Participation_pct,Employment_Rate_pct,Labor_Force_Total_mn,FX_Depreciation_YoY_pct,Remittance_YoY_pct,Stock_Return_MoM_pct,Export_Import_Growth_Spread_pp,Real_Policy_Rate_Proxy_pp,Money_Inflation_Gap_pp,Trade_Balance_MoM_Change_USD_bn,Industrial_3m_Mean,Inflation_3m_Mean,Export_Growth_3m_Mean
2019-02,158,2019,2,1,2019,0,5.468,13.797,83.877,-3.994,8.159,-5.665,-1.357,10.368,4.364,2.0,5759.497,1317.73,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,0.896165,14.676959,-0.575985,13.824,-3.468,4.9,0.947,11.818667,5.411667,10.638
2019-03,159,2019,3,1,2019,0,5.55,11.636,83.957,-2.577,15.555,11.111,-1.729,10.859,4.452,2.0,5620.659,1458.68,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,0.788715,12.226009,-2.410592,4.444,-3.55,5.309,-0.372,12.520333,5.479667,12.015
2019-04,160,2019,4,2,2019,0,5.578,8.155,84.128,-2.921,7.465,4.378,-2.096,10.522,4.401,2.0,5327.223,1434.3,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,0.853553,7.734371,-5.220669,3.087,-3.578,4.944,-0.367,11.196,5.532,10.393
2019-05,161,2019,5,2,2019,0,5.627,15.752,84.309,-3.142,9.024,-8.344,-1.8,11.765,4.636,2.0,5274.477,1748.16,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,0.420458,16.158354,-0.990122,17.368,-3.627,6.138,0.296,11.847667,5.585,10.681333
2019-06,162,2019,6,2,2019,0,5.518,9.958,84.502,-0.921,9.405,5.073,-1.264,9.877,4.499,2.0,5411.57,1368.2,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,0.644347,-1.16804,2.599177,4.332,-3.518,4.359,0.536,11.288333,5.574333,8.631333
2019-07,163,2019,7,3,2020,0,5.624,6.796,84.516,-0.332,4.675,-0.805,-1.22,11.157,4.626,2.0,5201.621,1597.69,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,0.751019,21.204236,-3.879632,5.48,-3.624,5.533,0.044,10.835333,5.589667,7.701333
2019-08,164,2019,8,3,2020,0,5.489,0.153,84.519,-0.939,2.618,-2.001,-1.247,10.886,4.597,2.0,5186.918,1444.75,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,0.674187,2.388292,-0.282662,4.619,-3.489,5.397,-0.027,5.635667,5.543667,5.566
2019-09,165,2019,9,3,2020,0,5.551,18.06,84.524,-0.836,2.529,-11.13,-1.143,11.886,4.754,2.0,4959.805,1476.91,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,0.823055,29.592159,-4.378573,13.659,-3.551,6.335,0.104,8.336333,5.554667,3.274
2019-10,166,2019,10,4,2020,0,5.468,7.06,84.697,0.77,0.111,-1.102,-2.007,12.079,4.686,3.0,4798.527,1641.67,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,0.223647,32.487834,-3.2517,1.213,-2.468,6.611,-0.864,8.424333,5.502667,1.752667
2019-11,167,2019,11,4,2020,0,6.047,2.565,84.87,1.843,2.035,-10.635,-1.241,12.724,4.841,3.0,4725.759,1555.23,7.88,351.231655,2129.8,1564.2,32.2,0.5,39.03,4.5,11.7,59.5,56.8,69.165404,1.2551,31.750025,-1.516465,12.67,-3.047,6.677,0.766,9.228333,5.688667,1.558333
